WEEK;DATE;HOME;AWAY;FTHG;FTAG;DIFF
37;04/05/2025;Reggiana;Spezia;2;1;1
37;04/05/2025;Catanzaro;Sampdoria;2;2;0
37;04/05/2025;Salernitana;Mantova;2;0;2
37;04/05/2025;Brescia;Juve Stabia;0;0;0
37;04/05/2025;Cesena;Palermo;2;1;1
37;04/05/2025;Südtirol;Cosenza;2;1;1
37;04/05/2025;Bari;Pisa;1;0;1
37;04/05/2025;Carrarese;Modena;2;1;1
37;04/05/2025;Cremonese;Sassuolo;1;1;0
38;09/05/2025;Sampdoria;Salernitana;1;0;1
38;09/05/2025;Cosenza;Cesena;0;1;-1
38;09/05/2025;Sassuolo;Catanzaro;0;2;-2
38;09/05/2025;Modena;Brescia;2;2;0
38;09/05/2025;Spezia;Cremonese;2;3;-1
38;09/05/2025;Palermo;Frosinone;2;0;2
38;09/05/2025;Cittadella;Bari;3;1;2
38;09/05/2025;Juve Stabia;Reggiana;1;2;-1
38;09/05/2025;Mantova;Carrarese;2;1;1
38;09/05/2025;Pisa;Südtirol;3;3;0
